Date,DXY,Commodities Index,VIX,10 Year Yield,Credit Spreads,SPY
2025-01-30 00:00:00-05:00,107.80000305175781,33.720001220703125,,,77.23606872558594,601.447265625
2025-01-31 00:00:00-05:00,108.37000274658203,33.59000015258789,,,77.08137512207031,598.2463989257812
2025-02-03 00:00:00-05:00,108.98999786376953,34.040000915527344,,,76.98424530029297,594.220458984375
2025-02-04 00:00:00-05:00,107.95999908447266,34.18000030517578,,,77.22706604003906,598.2066650390625
2025-02-05 00:00:00-05:00,107.58000183105469,34.209999084472656,,,77.43103790283203,600.6321411132812
2025-02-06 00:00:00-05:00,107.69000244140625,34.290000915527344,,,77.31446838378906,602.7197265625
2025-02-07 00:00:00-05:00,108.04000091552734,34.29999923706055,,,77.0716552734375,597.2026977539062
2025-02-10 00:00:00-05:00,108.31999969482422,34.790000915527344,,,77.22706604003906,601.2584228515625
2025-02-11 00:00:00-05:00,107.95999908447266,34.79999923706055,,,77.19793701171875,601.7156982421875
2025-02-12 00:00:00-05:00,107.94000244140625,34.689998626708984,,,77.03279876708984,599.7772827148438
2025-02-13 00:00:00-05:00,107.30999755859375,34.9900016784668,,,77.3824691772461,606.1094970703125
2025-02-14 00:00:00-05:00,106.56999969482422,34.90999984741211,,,77.46987915039062,606.0796508789062
2025-02-18 00:00:00-05:00,107.05000305175781,35.45000076293945,,,77.40190124511719,607.8590087890625
2025-02-19 00:00:00-05:00,107.16999816894531,35.709999084472656,,,77.46016693115234,609.2904663085938
2025-02-20 00:00:00-05:00,106.33999633789062,35.630001068115234,,,77.50873565673828,606.755615234375
2025-02-21 00:00:00-05:00,106.61000061035156,35.279998779296875,,,77.36304473876953,596.3776245117188
2025-02-24 00:00:00-05:00,106.5999984741211,35.0,,,77.46016693115234,593.663818359375
2025-02-25 00:00:00-05:00,106.30999755859375,34.7400016784668,,,77.65442657470703,590.71142578125
2025-02-26 00:00:00-05:00,106.41999816894531,34.5099983215332,,,77.76126098632812,591.0096435546875
2025-02-27 00:00:00-05:00,107.23999786376953,34.2599983215332,,,77.6155776977539,581.5759887695312
2025-02-28 00:00:00-05:00,107.61000061035156,33.90999984741211,,,77.82926177978516,590.6517944335938
2025-03-03 00:00:00-05:00,106.75,34.02000045776367,,,77.66727447509766,580.3036499023438
2025-03-04 00:00:00-05:00,105.73999786376953,34.220001220703125,,,77.65751647949219,573.4346313476562
2025-03-05 00:00:00-05:00,105.73999786376953,34.529998779296875,,,77.69654846191406,579.5978393554688
2025-03-06 00:00:00-05:00,104.05999755859375,34.41999816894531,,,77.40379333496094,569.309326171875
2025-03-07 00:00:00-05:00,103.83999633789062,34.59000015258789,,,77.5306396484375,572.500244140625
2025-03-10 00:00:00-04:00,103.91000366210938,34.470001220703125,,,77.23789978027344,557.2513427734375
2025-03-11 00:00:00-04:00,103.44000244140625,34.61000061035156,,,76.96466827392578,552.6189575195312
2025-03-12 00:00:00-04:00,103.61000061035156,34.47999954223633,,,77.05249786376953,555.5514526367188
2025-03-13 00:00:00-04:00,103.83000183105469,34.59000015258789,,,76.62311553955078,548.1456909179688
2025-03-14 00:00:00-04:00,103.72000122070312,34.630001068115234,,,76.97442626953125,559.4680786132812
2025-03-17 00:00:00-04:00,103.37000274658203,34.869998931884766,,,77.15982818603516,563.7823486328125
2025-03-18 00:00:00-04:00,103.23999786376953,34.880001068115234,,,77.02320861816406,557.688720703125
2025-03-19 00:00:00-04:00,103.43000030517578,35.130001068115234,,,77.5306396484375,563.762451171875
2025-03-20 00:00:00-04:00,103.8499984741211,35.02000045776367,,,77.42330169677734,562.1322021484375
2025-03-21 00:00:00-04:00,104.08999633789062,34.790000915527344,,,77.30621337890625,562.317626953125
2025-03-24 00:00:00-04:00,104.26000213623047,34.7599983215332,,,77.5306396484375,572.3878784179688
2025-03-25 00:00:00-04:00,104.18000030517578,34.84000015258789,,,77.49162292480469,573.7637939453125
2025-03-26 00:00:00-04:00,104.55000305175781,34.790000915527344,,,77.1793441772461,566.9140625
2025-03-27 00:00:00-04:00,104.06999969482422,34.95000076293945,,,77.03297424316406,565.4085083007812
2025-03-28 00:00:00-04:00,104.04000091552734,35.0099983215332,,,76.89635467529297,554.0221557617188
2025-03-31 00:00:00-04:00,104.20999908447266,35.310001373291016,,,76.98418426513672,557.7411499023438
2025-04-01 00:00:00-04:00,104.26000213623047,35.369998931884766,,,77.16265106201172,559.3164672851562
2025-04-02 00:00:00-04:00,103.80999755859375,35.529998779296875,,,77.31954193115234,562.8560791015625
2025-04-03 00:00:00-04:00,102.06999969482422,34.47999954223633,,,76.35856628417969,535.1180419921875
2025-04-04 00:00:00-04:00,103.0199966430664,32.93000030517578,,,75.27010345458984,503.7906494140625
2025-04-07 00:00:00-04:00,103.26000213623047,32.290000915527344,,,74.62290954589844,502.893310546875
2025-04-08 00:00:00-04:00,102.95999908447266,31.75,,,74.27971649169922,495.0166015625
2025-04-09 00:00:00-04:00,102.9000015258789,33.11000061035156,,,76.27030944824219,547.0029296875
2025-04-10 00:00:00-04:00,100.87000274658203,32.81999969482422,,,75.02496337890625,523.0337524414062
2025-04-11 00:00:00-04:00,99.77999877929688,33.52000045776367,,,75.25049591064453,532.3661499023438
2025-04-14 00:00:00-04:00,99.63999938964844,33.380001068115234,,,75.62312316894531,537.5308837890625
2025-04-15 00:00:00-04:00,100.22000122070312,33.349998474121094,,,75.82904052734375,536.0253295898438
2025-04-16 00:00:00-04:00,99.37999725341797,33.86000061035156,,,75.8192367553711,524.1105346679688
2025-04-17 00:00:00-04:00,99.37999725341797,34.029998779296875,,,76.260498046875,524.8583374023438
2025-04-21 00:00:00-04:00,98.27999877929688,33.880001068115234,,,75.80943298339844,512.3652954101562
2025-04-22 00:00:00-04:00,98.91999816894531,33.88999938964844,,,76.10360717773438,525.6959228515625
2025-04-23 00:00:00-04:00,99.83999633789062,33.7400016784668,,,76.48603820800781,533.841796875
2025-04-24 00:00:00-04:00,99.29000091552734,34.099998474121094,,,77.17244720458984,545.07861328125
2025-04-25 00:00:00-04:00,99.47000122070312,34.02000045776367,,,77.2410888671875,549.0169677734375
2025-04-28 00:00:00-04:00,99.01000213623047,34.16999816894531,,,77.28031921386719,549.226318359375
2025-04-29 00:00:00-04:00,99.23999786376953,33.790000915527344,,,77.48624420166016,552.6860961914062
2025-04-30 00:00:00-04:00,99.47000122070312,33.279998779296875,,,77.07438659667969,552.9054565429688
2025-05-01 00:00:00-04:00,100.25,33.279998779296875,,,77.17394256591797,556.8238525390625
2025-05-02 00:00:00-04:00,100.0,33.619998931884766,,,77.41049194335938,565.0894165039062
2025-05-05 00:00:00-04:00,99.83000183105469,33.4900016784668,,,77.38092041015625,561.8489990234375
2025-05-06 00:00:00-04:00,99.23999786376953,33.869998931884766,,,77.32178497314453,557.1528930664062
2025-05-07 00:00:00-04:00,99.61000061035156,33.4900016784668,,,77.39077758789062,559.4959716796875
2025-05-08 00:00:00-04:00,100.63999938964844,33.630001068115234,,,77.3710708618164,563.3944702148438
2025-05-09 00:00:00-04:00,100.33999633789062,34.040000915527344,,,77.42034912109375,562.6765747070312
2025-05-12 00:00:00-04:00,101.79000091552734,33.93000030517578,,,78.18913269042969,581.2716064453125
2025-05-13 00:00:00-04:00,101.0,34.2400016784668,,,78.32711791992188,585.1102905273438
2025-05-14 00:00:00-04:00,101.04000091552734,33.869998931884766,,,78.04129028320312,585.8580932617188
2025-05-15 00:00:00-04:00,100.87999725341797,33.70000076293945,,,78.18913269042969,588.7196044921875
2025-05-16 00:00:00-04:00,101.08999633789062,33.36000061035156,,,78.27783966064453,592.4485473632812
2025-05-19 00:00:00-04:00,100.43000030517578,33.33000183105469,,,78.23841094970703,593.0966186523438
2025-05-20 00:00:00-04:00,100.12000274658203,33.959999084472656,,,78.19898223876953,591.1025390625
2025-05-21 00:00:00-04:00,99.55999755859375,34.0,,,77.6766128540039,581.1419677734375
2025-05-22 00:00:00-04:00,99.95999908447266,33.77000045776367,,,77.83431243896484,581.371337890625
2025-05-23 00:00:00-04:00,99.11000061035156,34.099998474121094,,,77.81459045410156,577.4030151367188
2025-05-26 00:00:00-04:00,98.93000030517578,,,,,
2025-05-27 00:00:00-04:00,99.5199966430664,33.84000015258789,,,78.2876968383789,589.4075927734375
2025-05-28 00:00:00-04:00,99.87999725341797,33.41999816894531,,,78.23841094970703,585.9976196289062
2025-05-29 00:00:00-04:00,99.27999877929688,33.380001068115234,,,78.35668182373047,588.310791015625
2025-05-30 00:00:00-04:00,99.33000183105469,33.08000183105469,,,78.4256820678711,587.6527709960938
2025-06-02 00:00:00-04:00,98.69999694824219,33.959999084472656,,,78.41181182861328,590.9629516601562
2025-06-03 00:00:00-04:00,99.25,33.9900016784668,,,78.56035614013672,594.3330078125
2025-06-04 00:00:00-04:00,98.79000091552734,34.040000915527344,,,78.70890808105469,594.1734619140625
2025-06-05 00:00:00-04:00,98.73999786376953,34.13999938964844,,,78.5405502319336,591.3019409179688
2025-06-06 00:00:00-04:00,99.19000244140625,34.36000061035156,,,78.53065490722656,597.3740234375
2025-06-09 00:00:00-04:00,98.94000244140625,34.349998474121094,,,78.57025909423828,597.9124145507812
2025-06-10 00:00:00-04:00,99.05000305175781,34.15999984741211,,,78.75841522216797,601.3023681640625
2025-06-11 00:00:00-04:00,98.62999725341797,34.369998931884766,,,78.73860931396484,599.5874633789062
2025-06-12 00:00:00-04:00,97.91999816894531,34.439998626708984,,,78.8277359008789,601.9703979492188
2025-06-13 00:00:00-04:00,98.18000030517578,35.150001525878906,,,78.59007263183594,595.2402954101562
2025-06-16 00:00:00-04:00,98.0,35.27000045776367,,,78.7485122680664,600.903564453125
2025-06-17 00:00:00-04:00,98.81999969482422,35.77000045776367,,,78.65938568115234,595.768798828125
2025-06-18 00:00:00-04:00,98.91000366210938,35.93000030517578,,,78.77822875976562,595.6790161132812
2025-06-20 00:00:00-04:00,98.70999908447266,35.810001373291016,,,79.02580261230469,594.280029296875
2025-06-23 00:00:00-04:00,98.41999816894531,34.970001220703125,,,79.1743392944336,600.1500244140625
2025-06-24 00:00:00-04:00,97.86000061035156,34.2400016784668,,,79.3922119140625,606.780029296875
2025-06-25 00:00:00-04:00,97.68000030517578,34.09000015258789,,,79.37240600585938,607.1199951171875
2025-06-26 00:00:00-04:00,97.1500015258789,34.18000030517578,,,79.60016632080078,611.8699951171875
2025-06-27 00:00:00-04:00,97.4000015258789,34.2400016784668,,,79.56055450439453,614.9099731445312
2025-06-30 00:00:00-04:00,96.87999725341797,33.97999954223633,,,79.8675537109375,617.8499755859375
2025-07-01 00:00:00-04:00,96.81999969482422,34.02000045776367,,,79.76705932617188,617.6500244140625
2025-07-02 00:00:00-04:00,96.77999877929688,34.61000061035156,,,79.91630554199219,620.4500122070312
2025-07-03 00:00:00-04:00,97.18000030517578,34.54999923706055,,,79.96605682373047,625.3400268554688
2025-07-07 00:00:00-04:00,97.4800033569336,34.2599983215332,,,79.6974105834961,620.6799926757812
2025-07-08 00:00:00-04:00,97.51000213623047,34.43000030517578,,,79.58795928955078,620.3400268554688
2025-07-09 00:00:00-04:00,97.47000122070312,34.349998474121094,,,79.80685424804688,624.0599975585938
2025-07-10 00:00:00-04:00,97.6500015258789,34.52000045776367,,,79.72725677490234,625.8200073242188
2025-07-11 00:00:00-04:00,97.8499984741211,34.81999969482422,,,79.62776184082031,623.6199951171875
2025-07-14 00:00:00-04:00,98.08000183105469,34.630001068115234,,,79.68745422363281,624.8099975585938
2025-07-15 00:00:00-04:00,98.62000274658203,34.650001525878906,,,79.44866180419922,622.1400146484375
2025-07-16 00:00:00-04:00,98.38999938964844,34.83000183105469,,,79.65760803222656,624.219970703125
2025-07-17 00:00:00-04:00,98.7300033569336,35.02000045776367,,,79.7372055053711,628.0399780273438
2025-07-18 00:00:00-04:00,98.4800033569336,35.2599983215332,,,79.8466567993164,627.5800170898438
2025-07-21 00:00:00-04:00,97.8499984741211,35.06999969482422,,,79.95610046386719,628.77001953125
2025-07-22 00:00:00-04:00,97.38999938964844,35.119998931884766,,,80.09539794921875,628.8599853515625
2025-07-23 00:00:00-04:00,97.20999908447266,34.970001220703125,,,80.13520050048828,634.2100219726562
2025-07-24 00:00:00-04:00,97.37999725341797,34.97999954223633,,,80.03570556640625,634.4199829101562
2025-07-25 00:00:00-04:00,97.6500015258789,34.59000015258789,,,80.08544921875,637.0999755859375
2025-07-28 00:00:00-04:00,98.66000366210938,34.599998474121094,,,80.04564666748047,636.9400024414062
2025-07-29 00:00:00-04:00,98.91000366210938,34.83000183105469,,,80.09539794921875,635.260009765625
2025-07-30 00:00:00-04:00,99.94000244140625,33.959999084472656,,,79.92625427246094,634.4600219726562
2025-07-31 00:00:00-04:00,100.02999877929688,33.7599983215332,,,79.97599792480469,632.0800170898438
2025-08-01 00:00:00-04:00,98.69000244140625,33.61000061035156,,,79.9800033569336,621.719970703125
2025-08-04 00:00:00-04:00,98.77999877929688,33.540000915527344,,,80.25,631.1699829101562
2025-08-05 00:00:00-04:00,98.77999877929688,33.439998626708984,,,80.20999908447266,627.969970703125
2025-08-06 00:00:00-04:00,98.18000030517578,33.5099983215332,,,80.29000091552734,632.780029296875
2025-08-07 00:00:00-04:00,98.4000015258789,33.63999938964844,,,80.20999908447266,632.25
2025-08-08 00:00:00-04:00,98.18000030517578,33.58000183105469,,,80.22000122070312,637.1799926757812
2025-08-11 00:00:00-04:00,98.5199966430664,33.58000183105469,,,80.22000122070312,635.9199829101562
2025-08-12 00:00:00-04:00,98.0999984741211,33.439998626708984,,,80.4000015258789,642.6900024414062
2025-08-13 00:00:00-04:00,97.83999633789062,33.5,,,80.61000061035156,644.8900146484375
2025-08-14 00:00:00-04:00,98.25,33.439998626708984,,,80.4000015258789,644.9500122070312
2025-08-15 00:00:00-04:00,97.83899688720703,33.56999969482422,,,80.45999908447266,643.4400024414062
